filename,Transcript
Santa_Ono_500.wav," create to aspire and to achieve to serve and to lead. So this month's portrait of a lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely"
Santa_Ono_501.wav," belongs to all of us. To all of those who guided by our ethos and our vision will create a stronger, brighter, bolder, and more powerful."
Santa_Ono_502.wav," University. We've established our vision. Let's make it a reality. Wherever we go, progress follows. So let's look"
Santa_Ono_503.wav," colleagues and friends across the UM community. Shortly after starting my dream job, President of this exceptional university, I asked us to engage in a strategic vision across the world."
Santa_Ono_504.wav," One that would sharpen our impact and determine where we will go and what we will dare to achieve. More than 25,000 students, faculty, and faculty are in the same field."
Santa_Ono_505.wav," staff, alumni, donors and members of our local community have engaged in the visioning process. I am so grateful to all of you who joined us."
Santa_Ono_506.wav," For together, we have created a new vision that will open new horizons and new opportunities while drawing on our ethos, our tremendous strengths."
Santa_Ono_507.wav," and our exceptional capabilities as a university. Together we will transform the University of Michigan into the defining public university, boldly exemplified."
Santa_Ono_508.wav, by our innovation and service to the public good. And together we will leverage our interdisciplinary and excellence at scale to educate
Santa_Ono_509.wav," learners, advanced society, and make groundbreaking discoveries to impact the greatest challenges facing humanity. Over the next 10 years,"
Santa_Ono_510.wav," We will harness our unparalleled excellence and vast intellectual resources to make dramatic, focused, and demonstrable advancements in the world."
Santa_Ono_511.wav," and service to humanity. We will do so in several impact areas, including life changing education, human health and wellbeing."
Santa_Ono_512.wav," Climate action, sustainability and environmental justice, and democracy, civic and global engagement."
Santa_Ono_513.wav," We advance in these areas and to truly realize our vision as the defining public university, we will make strategic investments in core commitment."
Santa_Ono_514.wav, and key institutional priorities. These are designed to advance our mission and to boldly affirm the critical role of higher education
Santa_Ono_515.wav," in society for generations to come. They include essential areas of growth and engagement, including a purpose to"
Santa_Ono_516.wav," driving education and student experience. Research, discovery, scholarship, and artificial intelligence. Community Health Support"
Santa_Ono_517.wav," prevention and performance, arts and creative expression, diversity, equity and inclusion."
Santa_Ono_518.wav," and staff engagement and experience, and innovation, partnerships, and economic development. In concert we'll come our campus planning"
Santa_Ono_519.wav, through which we will make the vision into a reality for our Ann Arbor campus. All of these efforts and more.
Santa_Ono_520.wav," We'll be guided by our commitment to our core values as a university. Values of respect and diversity, inclusion and effort."
Santa_Ono_521.wav," equity, innovation and integrity. That brings us to this month's portrait of a Wolverine. It's a portrait that involves all of us."
Santa_Ono_522.wav, all of you who have created this vision and all of you who transform it into a reality. For it is now ours to build
Santa_Ono_523.wav," create to aspire and to achieve to serve and to lead. So this month's portrait of a lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely"
Santa_Ono_524.wav," belongs to all of us. To all of those who guided by our ethos and our vision will create a stronger, brighter, bolder, and more powerful."
Santa_Ono_525.wav," University. We've established our vision. Let's make it a reality. Wherever we go, progress follows. So let's look"
Santa_Ono_526.wav," Shortly after starting my dream job, President of this exceptional university, I asked us to engage in a strategic visioning process. One that would sharpen our impact and determine"
Santa_Ono_527.wav," where we will go and what we will dare to achieve. More than 25,000 students, faculty, staff, alumni, donors, and members of our local"
Santa_Ono_528.wav, community have engaged in the visioning process. I am so grateful to all of you who joined us. For together we have created a new vision that we've been able to achieve.
Santa_Ono_529.wav," We'll open new horizons and new opportunities while drawing on our ethos, our tremendous strengths, and our exceptional capabilities as a university."
Santa_Ono_530.wav," Together we will transform the University of Michigan into the defining public university, boldly exemplified by our innovation and service to the public good."
Santa_Ono_531.wav," And together we will leverage our interdisciplinary and excellence at scale to educate learners, advance society and make ground"
Santa_Ono_532.wav," breaking discoveries to impact the greatest challenges facing humanity. Over the next 10 years, we will harness our unparalleled excellence."
Santa_Ono_533.wav," and vast intellectual resources to make dramatic, focused, and demonstrable advancements in service to humanity. We will do so in"
Santa_Ono_534.wav," several impact areas including life changing education, human health and well-being, climate action, sustainability,"
Santa_Ono_535.wav," environmental justice and democracy, civic and global engagement. As we advance in these areas and to truly realize"
Santa_Ono_536.wav, our vision as the defining public university. We will make strategic investments in core commitments and key institutional priorities.
Santa_Ono_537.wav, These are designed to advance our mission and to boldly affirm the critical role of higher education in society for generations to come.
Santa_Ono_538.wav," They include essential areas of growth and engagement, including a purpose driving education and student experience."
Santa_Ono_539.wav," Research, Discovery, Scholarship, and Artificial Intelligence. Community Health Support, Prevention and Performance."
Santa_Ono_540.wav," Arts and Creative Expression, diversity, equity and inclusion, faculty and staff engagement and experience."
Santa_Ono_541.wav," and innovation, partnerships, and economic developments. In concert, we'll come our campus plan 2050, through which we will make the"
Santa_Ono_542.wav, vision into a reality for our Ann Arbor campus. All of these efforts and more will be guided by our commitment to our
Santa_Ono_543.wav," core values as a university. Values of respect and diversity, inclusion and equity, innovation and integrity."
Santa_Ono_544.wav," That brings us to this month's portrait of a Wolverine. It's a portrait that involves all of us, all of you who have created this vision."
Santa_Ono_545.wav," And all of you who transform it into a reality, for it is now ours to build and create, to aspire and to achieve"
Santa_Ono_546.wav, to serve and to lead. So this month's portrait of a Wolverine belongs to all of us. To all of those who
Santa_Ono_547.wav," guided by our ethos and our vision. We'll create a stronger, brighter, bolder university. We've established our vision."
Santa_Ono_548.wav, Let's make it a reality. Wherever we go progress follows. So let's look to Michigan and let's dare to achieve
Santa_Ono_549.wav," colleagues and friends across the UM community. Shortly after starting my dream job, President of this exceptional university, I asked us to engage in a strategic vision across the world."
Santa_Ono_550.wav," One that would sharpen our impact and determine where we will go and what we will dare to achieve. More than 25,000 students, faculty, and faculty are in the same field."
Santa_Ono_551.wav," staff, alumni, donors and members of our local community have engaged in the visioning process. I am so grateful to all of you who joined us."
Santa_Ono_552.wav," For together, we have created a new vision that will open new horizons and new opportunities while drawing on our ethos, our tremendous strengths."
Santa_Ono_553.wav," and our exceptional capabilities as a university. Together we will transform the University of Michigan into the defining public university, boldly exemplified."
Santa_Ono_554.wav, by our innovation and service to the public good. And together we will leverage our interdisciplinary and excellence at scale to educate
Santa_Ono_555.wav," learners, advanced society, and make groundbreaking discoveries to impact the greatest challenges facing humanity. Over the next 10 years,"
Santa_Ono_556.wav," We will harness our unparalleled excellence and vast intellectual resources to make dramatic, focused, and demonstrable advancements in the world."
Santa_Ono_557.wav," and service to humanity. We will do so in several impact areas, including life changing education, human health and wellbeing."
Santa_Ono_558.wav," Climate action, sustainability and environmental justice, and democracy, civic and global engagement."
Santa_Ono_559.wav," We advance in these areas and to truly realize our vision as the defining public university, we will make strategic investments in core commitment."
Santa_Ono_560.wav, and key institutional priorities. These are designed to advance our mission and to boldly affirm the critical role of higher education
Santa_Ono_561.wav," in society for generations to come. They include essential areas of growth and engagement, including a purpose to"
Santa_Ono_562.wav," driving education and student experience. Research, discovery, scholarship, and artificial intelligence. Community Health Support"
Santa_Ono_563.wav," prevention and performance, arts and creative expression, diversity, equity and inclusion."
Santa_Ono_564.wav," and staff engagement and experience, and innovation, partnerships, and economic development. In concert we'll come our campus planning"
Santa_Ono_565.wav, through which we will make the vision into a reality for our Ann Arbor campus. All of these efforts and more.
Santa_Ono_566.wav," We'll be guided by our commitment to our core values as a university. Values of respect and diversity, inclusion and effort."
Santa_Ono_567.wav," equity, innovation and integrity. That brings us to this month's portrait of a Wolverine. It's a portrait that involves all of us."
Santa_Ono_568.wav, all of you who have created this vision and all of you who transform it into a reality. For it is now ours to build
Santa_Ono_569.wav," create to aspire and to achieve to serve and to lead. So this month's portrait of a lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely"
Santa_Ono_570.wav," belongs to all of us. To all of those who guided by our ethos and our vision will create a stronger, brighter, bolder, and more powerful."
Santa_Ono_571.wav," University. We've established our vision. Let's make it a reality. Wherever we go, progress follows. So let's look"
Santa_Ono_572.wav," colleagues and friends across the UM community. Shortly after starting my dream job, President of this exceptional university, I asked us to engage in a strategic vision across the world."
Santa_Ono_573.wav," One that would sharpen our impact and determine where we will go and what we will dare to achieve. More than 25,000 students, faculty, and faculty are in the same field."
Santa_Ono_574.wav," staff, alumni, donors and members of our local community have engaged in the visioning process. I am so grateful to all of you who joined us."
Santa_Ono_575.wav," For together, we have created a new vision that will open new horizons and new opportunities while drawing on our ethos, our tremendous strengths."
Santa_Ono_576.wav," and our exceptional capabilities as a university. Together we will transform the University of Michigan into the defining public university, boldly exemplified."
Santa_Ono_577.wav, by our innovation and service to the public good. And together we will leverage our interdisciplinary and excellence at scale to educate
Santa_Ono_578.wav," learners, advanced society, and make groundbreaking discoveries to impact the greatest challenges facing humanity. Over the next 10 years,"
Santa_Ono_579.wav," We will harness our unparalleled excellence and vast intellectual resources to make dramatic, focused, and demonstrable advancements in the world."
Santa_Ono_580.wav," and service to humanity. We will do so in several impact areas, including life changing education, human health and wellbeing."
Santa_Ono_581.wav," Climate action, sustainability and environmental justice, and democracy, civic and global engagement."
Santa_Ono_582.wav," We advance in these areas and to truly realize our vision as the defining public university, we will make strategic investments in core commitment."
Santa_Ono_583.wav, and key institutional priorities. These are designed to advance our mission and to boldly affirm the critical role of higher education
Santa_Ono_584.wav," in society for generations to come. They include essential areas of growth and engagement, including a purpose to"
Santa_Ono_585.wav," driving education and student experience. Research, discovery, scholarship, and artificial intelligence. Community Health Support"
Santa_Ono_586.wav," prevention and performance, arts and creative expression, diversity, equity and inclusion."
Santa_Ono_587.wav," and staff engagement and experience, and innovation, partnerships, and economic development. In concert we'll come our campus planning"
Santa_Ono_588.wav, through which we will make the vision into a reality for our Ann Arbor campus. All of these efforts and more.
Santa_Ono_589.wav," We'll be guided by our commitment to our core values as a university. Values of respect and diversity, inclusion and effort."
Santa_Ono_590.wav," equity, innovation and integrity. That brings us to this month's portrait of a Wolverine. It's a portrait that involves all of us."
Santa_Ono_591.wav, all of you who have created this vision and all of you who transform it into a reality. For it is now ours to build
Santa_Ono_592.wav," create to aspire and to achieve to serve and to lead. So this month's portrait of a lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely"
Santa_Ono_593.wav," belongs to all of us. To all of those who guided by our ethos and our vision will create a stronger, brighter, bolder, and more powerful."
Santa_Ono_594.wav," University. We've established our vision. Let's make it a reality. Wherever we go, progress follows. So let's look"
Santa_Ono_595.wav," colleagues and friends across the UM community. Shortly after starting my dream job, President of this exceptional university, I asked us to engage in a strategic vision across the world."
Santa_Ono_596.wav," One that would sharpen our impact and determine where we will go and what we will dare to achieve. More than 25,000 students, faculty, and faculty are in the same field."
Santa_Ono_597.wav," staff, alumni, donors and members of our local community have engaged in the visioning process. I am so grateful to all of you who joined us."
Santa_Ono_598.wav," For together, we have created a new vision that will open new horizons and new opportunities while drawing on our ethos, our tremendous strengths."
Santa_Ono_599.wav," and our exceptional capabilities as a university. Together we will transform the University of Michigan into the defining public university, boldly exemplified."
Santa_Ono_600.wav, by our innovation and service to the public good. And together we will leverage our interdisciplinary and excellence at scale to educate
Santa_Ono_601.wav," learners, advanced society, and make groundbreaking discoveries to impact the greatest challenges facing humanity. Over the next 10 years,"
Santa_Ono_602.wav," We will harness our unparalleled excellence and vast intellectual resources to make dramatic, focused, and demonstrable advancements in the world."
Santa_Ono_603.wav," and service to humanity. We will do so in several impact areas, including life changing education, human health and wellbeing."
Santa_Ono_604.wav," Climate action, sustainability and environmental justice, and democracy, civic and global engagement."
Santa_Ono_605.wav," We advance in these areas and to truly realize our vision as the defining public university, we will make strategic investments in core commitment."
Santa_Ono_606.wav, and key institutional priorities. These are designed to advance our mission and to boldly affirm the critical role of higher education
Santa_Ono_607.wav," in society for generations to come. They include essential areas of growth and engagement, including a purpose to"
Santa_Ono_608.wav," driving education and student experience. Research, discovery, scholarship, and artificial intelligence. Community Health Support"
Santa_Ono_609.wav," prevention and performance, arts and creative expression, diversity, equity and inclusion."
Santa_Ono_610.wav," and staff engagement and experience, and innovation, partnerships, and economic development. In concert we'll come our campus planning"
Santa_Ono_611.wav, through which we will make the vision into a reality for our Ann Arbor campus. All of these efforts and more.
Santa_Ono_612.wav," We'll be guided by our commitment to our core values as a university. Values of respect and diversity, inclusion and effort."
Santa_Ono_613.wav," equity, innovation and integrity. That brings us to this month's portrait of a Wolverine. It's a portrait that involves all of us."
Santa_Ono_614.wav, all of you who have created this vision and all of you who transform it into a reality. For it is now ours to build
Santa_Ono_615.wav," create to aspire and to achieve to serve and to lead. So this month's portrait of a lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely"
Santa_Ono_616.wav," belongs to all of us. To all of those who guided by our ethos and our vision will create a stronger, brighter, bolder, and more powerful."
Santa_Ono_617.wav," University. We've established our vision. Let's make it a reality. Wherever we go, progress follows. So let's look"
Santa_Ono_618.wav," colleagues and friends across the UM community. Shortly after starting my dream job, President of this exceptional university, I asked us to engage in a strategic vision across the world."
Santa_Ono_619.wav," One that would sharpen our impact and determine where we will go and what we will dare to achieve. More than 25,000 students, faculty, and faculty are in the same field."
Santa_Ono_620.wav," staff, alumni, donors and members of our local community have engaged in the visioning process. I am so grateful to all of you who joined us."
Santa_Ono_621.wav," For together, we have created a new vision that will open new horizons and new opportunities while drawing on our ethos, our tremendous strengths."
Santa_Ono_622.wav," and our exceptional capabilities as a university. Together we will transform the University of Michigan into the defining public university, boldly exemplified."
Santa_Ono_623.wav, by our innovation and service to the public good. And together we will leverage our interdisciplinary and excellence at scale to educate
Santa_Ono_624.wav," learners, advanced society, and make groundbreaking discoveries to impact the greatest challenges facing humanity. Over the next 10 years,"
Santa_Ono_625.wav," We will harness our unparalleled excellence and vast intellectual resources to make dramatic, focused, and demonstrable advancements in the world."
Santa_Ono_626.wav," and service to humanity. We will do so in several impact areas, including life changing education, human health and wellbeing."
Santa_Ono_627.wav," Climate action, sustainability and environmental justice, and democracy, civic and global engagement."
Santa_Ono_628.wav," We advance in these areas and to truly realize our vision as the defining public university, we will make strategic investments in core commitment."
Santa_Ono_629.wav, and key institutional priorities. These are designed to advance our mission and to boldly affirm the critical role of higher education
Santa_Ono_630.wav," in society for generations to come. They include essential areas of growth and engagement, including a purpose to"
Santa_Ono_631.wav," driving education and student experience. Research, discovery, scholarship, and artificial intelligence. Community Health Support"
Santa_Ono_632.wav," prevention and performance, arts and creative expression, diversity, equity and inclusion."
Santa_Ono_633.wav," and staff engagement and experience, and innovation, partnerships, and economic development. In concert we'll come our campus planning"
Santa_Ono_634.wav, through which we will make the vision into a reality for our Ann Arbor campus. All of these efforts and more.
Santa_Ono_635.wav," We'll be guided by our commitment to our core values as a university. Values of respect and diversity, inclusion and effort."
Santa_Ono_636.wav," equity, innovation and integrity. That brings us to this month's portrait of a Wolverine. It's a portrait that involves all of us."
Santa_Ono_637.wav, all of you who have created this vision and all of you who transform it into a reality. For it is now ours to build
Santa_Ono_638.wav," create to aspire and to achieve to serve and to lead. So this month's portrait of a lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely"
Santa_Ono_639.wav," belongs to all of us. To all of those who guided by our ethos and our vision will create a stronger, brighter, bolder, and more powerful."
Santa_Ono_640.wav," University. We've established our vision. Let's make it a reality. Wherever we go, progress follows. So let's look"
Santa_Ono_641.wav," colleagues and friends across the UM community. Shortly after starting my dream job, President of this exceptional university, I asked us to engage in a strategic vision across the world."
Santa_Ono_642.wav," One that would sharpen our impact and determine where we will go and what we will dare to achieve. More than 25,000 students, faculty, and faculty are in the same field."
Santa_Ono_643.wav," staff, alumni, donors and members of our local community have engaged in the visioning process. I am so grateful to all of you who joined us."
Santa_Ono_644.wav," For together, we have created a new vision that will open new horizons and new opportunities while drawing on our ethos, our tremendous strengths."
Santa_Ono_645.wav," and our exceptional capabilities as a university. Together we will transform the University of Michigan into the defining public university, boldly exemplified."
Santa_Ono_646.wav, by our innovation and service to the public good. And together we will leverage our interdisciplinary and excellence at scale to educate
Santa_Ono_647.wav," learners, advanced society, and make groundbreaking discoveries to impact the greatest challenges facing humanity. Over the next 10 years,"
Santa_Ono_648.wav," We will harness our unparalleled excellence and vast intellectual resources to make dramatic, focused, and demonstrable advancements in the world."
Santa_Ono_649.wav," and service to humanity. We will do so in several impact areas, including life changing education, human health and wellbeing."
Santa_Ono_650.wav," Climate action, sustainability and environmental justice, and democracy, civic and global engagement."
Santa_Ono_651.wav," We advance in these areas and to truly realize our vision as the defining public university, we will make strategic investments in core commitment."
Santa_Ono_652.wav, and key institutional priorities. These are designed to advance our mission and to boldly affirm the critical role of higher education
Santa_Ono_653.wav," in society for generations to come. They include essential areas of growth and engagement, including a purpose to"
Santa_Ono_654.wav," driving education and student experience. Research, discovery, scholarship, and artificial intelligence. Community Health Support"
Santa_Ono_655.wav," prevention and performance, arts and creative expression, diversity, equity and inclusion."
Santa_Ono_656.wav," and staff engagement and experience, and innovation, partnerships, and economic development. In concert we'll come our campus planning"
Santa_Ono_657.wav, through which we will make the vision into a reality for our Ann Arbor campus. All of these efforts and more.
Santa_Ono_658.wav," We'll be guided by our commitment to our core values as a university. Values of respect and diversity, inclusion and effort."
Santa_Ono_659.wav," equity, innovation and integrity. That brings us to this month's portrait of a Wolverine. It's a portrait that involves all of us."
Santa_Ono_660.wav, all of you who have created this vision and all of you who transform it into a reality. For it is now ours to build
Santa_Ono_661.wav," create to aspire and to achieve to serve and to lead. So this month's portrait of a lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely, lovely"
Santa_Ono_662.wav," belongs to all of us. To all of those who guided by our ethos and our vision will create a stronger, brighter, bolder, and more powerful."
Santa_Ono_663.wav," University. We've established our vision. Let's make it a reality. Wherever we go, progress follows. So let's look"
